"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","osd0.nobjs-scaling.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -av --epoch --integer --noheaders --output 8osds.vary.nobjs.2.5K.osd0.dstat.log 5",,,,"Date:","05 May 2017 16:08:53 CDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,,,"epoch"
0.030,0.020,99.940,0.010,0.0,0.0,0.0,14745.600,7023.600,11751.0,0.0,0.0,281.200,307.800,0.0,0.0,0.800,4987654144.0,2584576.0,18617253888.0,1.45172701184e+11,0.0,0.0,0.0,14745.600,281.200,307.800,0.030,0.020,99.940,0.010,0.0,0.0,1494025118.618
0.020,0.005,99.965,0.010,0.0,0.0,0.0,7372.800,4533.800,8723.200,0.0,0.0,185.200,201.200,0.0,0.0,0.400,4988678144.0,2600960.0,18617249792.0,1.45171664896e+11,0.0,0.0,0.0,7372.800,185.400,201.200,0.020,0.005,99.965,0.010,0.0,0.0,1494025123.618
0.175,0.660,99.004,0.160,0.0,0.0,1361510.400,13107.200,8108.200,12017.200,0.0,0.0,732.800,822.800,0.400,0.200,11.800,4968181760.0,1683456.0,283971584.0,1.63526356992e+11,0.0,0.0,1372160.0,13107.200,733.200,825.400,0.180,0.660,99.000,0.160,0.0,0.0,1494025128.618
0.020,0.015,99.945,0.020,0.0,0.0,63078.400,21299.200,5827.400,10304.0,0.0,0.0,293.600,337.400,0.0,0.0,1.800,4965945344.0,1699840.0,286363648.0,1.6352618496e+11,0.0,0.0,52428.800,21299.200,292.800,334.400,0.015,0.015,99.950,0.020,0.0,0.0,1494025133.618
0.025,0.010,99.965,0.0,0.0,0.0,0.0,8192.0,3641.0,8200.0,0.0,0.0,181.200,188.400,0.0,0.0,0.400,4966391808.0,1708032.0,286371840.0,1.63525722112e+11,0.0,0.0,0.0,8192.0,181.400,188.800,0.025,0.010,99.965,0.0,0.0,0.0,1494025138.618
0.015,0.010,99.975,0.0,0.0,0.0,0.0,7372.800,4731.0,9506.800,0.0,0.0,201.400,226.400,0.0,0.0,0.400,4972081152.0,1724416.0,286371840.0,1.63520016384e+11,0.0,0.0,0.0,7372.800,201.200,226.0,0.020,0.010,99.970,0.0,0.0,0.0,1494025143.618
0.020,0.235,99.125,0.620,0.0,0.0,90243072.0,8192.0,6977.800,9620.0,0.0,0.0,940.400,1632.0,1.600,0.0,0.400,5418160128.0,1732608.0,735133696.0,1.6262516736e+11,0.0,0.0,90243072.0,8192.0,943.0,1633.200,0.050,0.235,99.095,0.620,0.0,0.0,1494025148.618
0.666,0.911,97.013,1.396,0.0,0.015,169205760.0,10649.600,62751.800,71644749.800,0.0,0.0,2821.600,2968.800,0.600,0.800,0.400,5932232704.0,1748992.0,1583624192.0,1.61262587904e+11,0.0,0.0,169205760.0,10649.600,2819.0,2967.600,0.636,0.911,97.041,1.397,0.0,0.015,1494025153.618
0.220,0.365,99.179,0.235,0.0,0.0,78962688.0,4915.200,49857.200,58986539.200,0.0,0.0,1554.400,1522.800,0.200,0.0,0.400,6043004928.0,1757184.0,1978597376.0,1.60756834304e+11,0.0,0.0,78962688.0,4915.200,1554.600,1523.200,0.215,0.365,99.184,0.235,0.0,0.0,1494025158.618
0.150,0.335,99.265,0.240,0.0,0.010,56401920.0,17203.200,83333.0,82557562.200,0.0,0.0,1628.200,1203.200,0.200,0.0,0.200,5935992832.0,1773568.0,2260451328.0,1.60581976064e+11,0.0,0.0,56401920.0,17203.200,1628.0,1202.800,0.155,0.335,99.260,0.240,0.0,0.010,1494025163.618
0.155,0.285,99.435,0.125,0.0,0.0,58630144.0,6553.600,28785.400,35357796.200,0.0,0.0,1170.200,1235.600,0.800,0.0,0.400,6059999232.0,1781760.0,2554003456.0,1.60164409344e+11,0.0,0.0,58813644.800,6553.600,1171.400,1238.400,0.155,0.285,99.430,0.130,0.0,0.0,1494025168.618
0.265,0.545,98.895,0.285,0.0,0.010,99295232.0,4915.200,47150.0,59023118.200,0.0,0.0,1741.800,1865.800,0.200,0.200,0.400,6274514944.0,1789952.0,3049467904.0,1.59454420992e+11,0.0,0.0,99111731.200,4915.200,1740.600,1863.0,0.260,0.545,98.905,0.280,0.0,0.010,1494025173.618
0.280,0.600,98.824,0.290,0.0,0.005,112803840.0,4915.200,74437.800,70694841.400,0.0,0.0,2026.400,2108.0,0.0,0.200,0.400,6500597760.0,1798144.0,3613708288.0,1.586640896e+11,0.0,0.0,112803840.0,4915.200,2026.400,2108.0,0.280,0.600,98.824,0.290,0.0,0.005,1494025178.618
0.190,0.390,99.235,0.185,0.0,0.0,78962688.0,13107.200,50929.400,57570186.600,0.0,0.0,1575.200,1547.0,0.800,0.200,0.200,6681300992.0,1814528.0,4007325696.0,1.58089752576e+11,0.0,0.0,78962688.0,13107.200,1580.600,1548.0,0.195,0.390,99.229,0.185,0.0,0.0,1494025183.618
0.310,0.701,98.579,0.405,0.0,0.005,136671232.0,4915.200,75737.600,72274309.0,0.0,0.0,2333.200,2496.0,0.600,0.400,0.200,6969647104.0,1822720.0,4693008384.0,1.57115715584e+11,0.0,0.0,136907161.600,4915.200,2329.400,2497.800,0.310,0.701,98.579,0.405,0.0,0.005,1494025188.618
0.330,0.616,98.658,0.385,0.0,0.010,122781696.0,10649.600,64771.600,82556920.0,0.0,0.0,2310.800,2234.600,0.800,0.200,0.800,7191609344.0,1839104.0,5306347520.0,1.56280397824e+11,0.0,0.0,122545766.400,10649.600,2309.200,2231.800,0.325,0.616,98.663,0.385,0.0,0.010,1494025193.618
0.160,0.420,99.210,0.195,0.0,0.015,67682304.0,10649.600,73769.400,82584161.600,0.0,0.0,1742.400,1344.0,0.400,0.200,0.0,7137685504.0,1847296.0,5644050432.0,1.5599661056e+11,0.0,0.0,67682304.0,10649.600,1742.600,1344.0,0.160,0.420,99.210,0.195,0.0,0.015,1494025198.618
0.200,0.410,99.160,0.225,0.0,0.005,78962688.0,6553.600,62830.600,70779891.400,0.0,0.0,1847.0,1513.600,0.200,0.0,0.400,7194554368.0,1855488.0,6039396352.0,1.55544387584e+11,0.0,0.0,78962688.0,6553.600,1846.800,1513.600,0.200,0.410,99.160,0.225,0.0,0.005,1494025203.618
0.190,0.510,99.105,0.190,0.0,0.005,78962688.0,7372.800,80240.200,94368043.800,0.0,0.0,2145.400,1550.400,0.400,0.0,0.400,7139938304.0,1871872.0,6433255424.0,1.55205128192e+11,0.0,0.0,78962688.0,7372.800,2148.200,1551.200,0.195,0.510,99.100,0.190,0.0,0.005,1494025208.618
0.135,0.395,99.335,0.125,0.0,0.010,45121536.0,8192.0,114619.600,144916993.800,0.0,0.0,2346.600,1113.600,0.0,0.0,0.400,6691434496.0,1880064.0,6659567616.0,1.55427311616e+11,0.0,0.0,45121536.0,8192.0,2350.600,1113.400,0.135,0.400,99.330,0.125,0.0,0.010,1494025213.618
0.185,0.420,99.235,0.155,0.0,0.005,67682304.0,10649.600,73367.200,87174956.400,0.0,0.0,1910.800,1361.800,0.0,0.0,0.0,6635053056.0,1896448.0,6996504576.0,1.55146739712e+11,0.0,0.0,67682304.0,10649.600,1907.600,1361.200,0.180,0.415,99.245,0.155,0.0,0.005,1494025218.618
0.190,0.460,99.174,0.175,0.0,0.0,67682304.0,4915.200,107391.400,161139606.0,0.0,0.0,2778.0,1436.800,0.600,0.0,0.400,6182215680.0,1904640.0,7335141376.0,1.55260932096e+11,0.0,0.0,67682304.0,4915.200,2781.0,1437.400,0.195,0.465,99.164,0.175,0.0,0.0,1494025223.618
0.185,0.465,99.160,0.185,0.0,0.005,67682304.0,10649.600,118028.0,149228437.200,0.0,0.0,2559.0,1433.800,0.400,0.200,0.400,5788721152.0,1921024.0,7674523648.0,1.55315027968e+11,0.0,0.0,67682304.0,10649.600,2552.400,1433.200,0.185,0.460,99.165,0.185,0.0,0.005,1494025228.618
0.115,0.305,99.485,0.085,0.0,0.010,45121536.0,10649.600,82800.0,94472234.0,0.0,0.0,1784.600,1031.800,0.200,0.200,0.0,5568131072.0,1929216.0,7900069888.0,1.55310063616e+11,0.0,0.0,45121536.0,10649.600,1784.600,1031.800,0.115,0.305,99.485,0.085,0.0,0.010,1494025233.618
0.125,0.385,99.310,0.175,0.0,0.005,58000998.400,4096.0,82779.0,106161594.800,0.0,0.0,1940.0,1279.0,0.600,0.0,0.0,5350072320.0,1937408.0,8191328256.0,1.55236855808e+11,0.0,0.0,58263142.400,4096.0,1941.400,1282.0,0.125,0.390,99.305,0.175,0.0,0.005,1494025238.618
0.275,0.561,98.819,0.335,0.0,0.010,111204761.600,8192.0,102738.0,117959262.600,0.0,0.0,2619.600,2058.200,0.400,0.200,0.0,5349912576.0,1953792.0,8746876928.0,1.54681450496e+11,0.0,0.0,110942617.600,8192.0,2618.400,2055.600,0.270,0.556,98.829,0.335,0.0,0.010,1494025243.618
0.205,0.425,99.105,0.260,0.0,0.005,78962688.0,0.0,82140.200,94363079.800,0.0,0.0,1920.200,1526.800,0.400,0.200,0.400,5293072384.0,1953792.0,9141858304.0,1.54343309312e+11,0.0,0.0,78962688.0,0.0,1920.0,1526.400,0.210,0.425,99.100,0.260,0.0,0.005,1494025248.618
0.255,0.515,98.724,0.505,0.0,0.0,112803840.0,10649.600,80147.800,82515708.400,0.0,0.0,2080.200,2050.600,0.200,0.400,0.0,5488390144.0,1970176.0,9704853504.0,1.53584979968e+11,0.0,0.0,112803840.0,10649.600,2080.200,2050.600,0.250,0.516,98.729,0.506,0.0,0.0,1494025253.618
0.220,0.500,98.994,0.275,0.0,0.010,90243072.0,4915.200,66932.800,94401569.600,0.0,0.0,2131.800,1700.600,0.200,0.400,0.0,5474713600.0,1978368.0,10154336256.0,1.53149165568e+11,0.0,0.0,90243072.0,4915.200,2131.800,1700.600,0.220,0.500,98.994,0.275,0.0,0.010,1494025258.618
0.100,0.250,99.565,0.080,0.0,0.005,33841152.0,9011.200,83118.0,106081913.800,0.0,0.0,1799.800,835.800,0.0,0.0,0.0,5141401600.0,1994752.0,10325979136.0,1.53310818304e+11,0.0,0.0,33841152.0,9011.200,1799.800,835.800,0.100,0.250,99.565,0.080,0.0,0.005,1494025263.618
0.205,0.410,99.120,0.260,0.0,0.005,78970880.0,11468.800,54301.800,70855348.0,0.0,0.0,1683.400,1535.0,0.200,0.0,0.600,5200887808.0,2002944.0,10720120832.0,1.52857182208e+11,0.0,0.0,78970880.0,11468.800,1683.400,1535.0,0.205,0.410,99.120,0.260,0.0,0.005,1494025268.618
0.080,0.225,99.535,0.160,0.0,0.0,45121536.0,8192.0,46714.400,58882248.200,0.0,0.0,1240.200,949.800,0.400,0.0,0.0,5166444544.0,2019328.0,10944442368.0,1.52667287552e+11,0.0,0.0,45121536.0,8192.0,1240.200,949.800,0.085,0.225,99.530,0.160,0.0,0.0,1494025273.618
0.160,0.320,99.355,0.160,0.0,0.005,56401920.0,4915.200,63843.600,70872980.200,0.0,0.0,1472.400,1144.400,0.200,0.200,0.0,5091667968.0,2027520.0,11228610560.0,1.52457887744e+11,0.0,0.0,56401920.0,4915.200,1472.400,1144.400,0.155,0.320,99.360,0.160,0.0,0.005,1494025278.618
0.095,0.210,99.600,0.090,0.0,0.005,33841152.0,3276.800,41860.200,46325299.800,0.0,0.0,1044.800,832.400,0.0,0.200,0.400,5037342720.0,2035712.0,11397652480.0,1.5234316288e+11,0.0,0.0,33841152.0,3276.800,1045.0,832.800,0.095,0.210,99.600,0.090,0.0,0.005,1494025283.618
0.180,0.340,99.250,0.230,0.0,0.0,67682304.0,7372.800,48154.400,70778447.0,0.0,0.0,1785.600,1380.0,0.0,0.200,0.0,5039943680.0,2052096.0,11736068096.0,1.5200212992e+11,0.0,0.0,67682304.0,7372.800,1785.400,1379.600,0.180,0.340,99.250,0.230,0.0,0.0,1494025288.618
0.165,0.380,99.215,0.230,0.0,0.010,78246707.200,8192.0,40789.0,59732721.0,0.0,0.0,1572.600,1540.200,0.200,0.0,0.0,5154025472.0,2060288.0,12128501760.0,1.51495606272e+11,0.0,0.0,78482636.800,8192.0,1574.0,1543.400,0.170,0.380,99.210,0.230,0.0,0.010,1494025293.618
0.195,0.425,99.175,0.200,0.0,0.005,68398284.800,2457.600,63372.400,82675894.200,0.0,0.0,1734.800,1356.200,0.200,0.0,0.0,5102415872.0,2068480.0,12469301248.0,1.51206408192e+11,0.0,0.0,68162355.200,2457.600,1733.400,1353.0,0.195,0.425,99.175,0.200,0.0,0.005,1494025298.618
0.235,0.490,98.849,0.420,0.0,0.005,90243072.0,7372.800,73759.200,94373183.600,0.0,0.0,2216.600,1727.400,0.0,0.0,0.400,5110046720.0,2076672.0,12920516608.0,1.50747553792e+11,0.0,0.0,90243072.0,7372.800,2216.600,1727.400,0.230,0.490,98.854,0.420,0.0,0.005,1494025303.618
0.135,0.280,99.435,0.150,0.0,0.0,56401920.0,9011.200,59922.0,58876562.600,0.0,0.0,1332.0,1163.0,0.0,0.0,0.0,5110956032.0,2093056.0,13202497536.0,1.50464647168e+11,0.0,0.0,56401920.0,9011.200,1332.0,1163.0,0.135,0.280,99.435,0.150,0.0,0.0,1494025308.618
0.120,0.240,99.470,0.170,0.0,0.0,45121536.0,9830.400,48242.600,58220132.0,0.0,0.0,1225.200,983.0,0.0,0.0,0.0,5057716224.0,2109440.0,13428133888.0,1.5029223424e+11,0.0,0.0,45121536.0,9830.400,1225.200,983.0,0.120,0.240,99.470,0.170,0.0,0.0,1494025313.618
0.125,0.315,99.345,0.205,0.0,0.010,56401920.0,0.0,26125.600,36242341.400,0.0,0.0,1069.400,1105.400,0.0,0.0,0.0,5174132736.0,2109440.0,13710094336.0,1.4989385728e+11,0.0,0.0,56401920.0,0.0,1069.400,1105.400,0.125,0.315,99.345,0.205,0.0,0.010,1494025318.618
0.270,0.510,98.789,0.425,0.0,0.005,101523456.0,5734.400,85256.800,109020291.200,0.0,0.0,2337.200,1926.600,0.200,0.400,0.400,5181444096.0,2125824.0,14217150464.0,1.49379473408e+11,0.0,0.0,101523456.0,5734.400,2342.200,1927.200,0.275,0.510,98.784,0.425,0.0,0.005,1494025323.618
0.125,0.220,99.515,0.140,0.0,0.0,45121536.0,7372.800,27016.200,32540934.200,0.0,0.0,992.200,930.0,0.200,0.0,0.0,5236396032.0,2134016.0,14443073536.0,1.49098590208e+11,0.0,0.0,45121536.0,7372.800,987.200,929.400,0.125,0.220,99.515,0.140,0.0,0.0,1494025328.618
0.150,0.330,99.330,0.190,0.0,0.0,56742707.200,5734.400,55229.0,70775102.0,0.0,0.0,1512.400,1128.0,0.0,0.200,0.0,5182791680.0,2150400.0,14728622080.0,1.48866629632e+11,0.0,0.0,56926208.0,5734.400,1513.400,1130.0,0.145,0.330,99.335,0.190,0.0,0.0,1494025333.618
0.150,0.335,99.345,0.165,0.0,0.005,56061132.800,7372.800,75321.600,81706155.400,0.0,0.0,1668.400,1179.200,0.400,0.0,0.400,5067182080.0,2158592.0,15007395840.0,1.4870345728e+11,0.0,0.0,55877632.0,7372.800,1667.400,1177.200,0.155,0.335,99.340,0.165,0.0,0.005,1494025338.618
0.260,0.550,98.835,0.345,0.0,0.010,112803840.0,11468.800,39999.0,48050585.200,0.0,0.0,1777.200,2034.0,0.200,0.200,0.0,5418958848.0,2174976.0,15571415040.0,1.47787644928e+11,0.0,0.0,112803840.0,11468.800,1777.200,2034.0,0.260,0.550,98.835,0.345,0.0,0.010,1494025343.618
0.200,0.395,99.069,0.335,0.0,0.0,78962688.0,4915.200,67717.800,82562980.800,0.0,0.0,1923.600,1483.800,0.0,0.0,0.0,5421752320.0,2183168.0,15965777920.0,1.47390480384e+11,0.0,0.0,78962688.0,4915.200,1923.600,1483.800,0.200,0.395,99.069,0.335,0.0,0.0,1494025348.618
0.120,0.270,99.485,0.115,0.0,0.010,45121536.0,3276.800,85942.200,106086684.200,0.0,0.0,1848.400,1022.0,0.0,0.0,0.0,5144162304.0,2191360.0,16191389696.0,1.47442450432e+11,0.0,0.0,45121536.0,3276.800,1848.400,1022.0,0.120,0.270,99.485,0.115,0.0,0.010,1494025353.618
0.215,0.435,99.009,0.340,0.0,0.0,90243072.0,10649.600,55088.600,70849974.200,0.0,0.0,1884.600,1698.0,0.600,0.0,0.400,5251698688.0,2207744.0,16643026944.0,1.46883260416e+11,0.0,0.0,90243072.0,10649.600,1884.600,1698.0,0.215,0.435,99.010,0.340,0.0,0.0,1494025358.618
0.165,0.305,99.299,0.215,0.0,0.015,56401920.0,0.0,65593.400,82569679.600,0.0,0.0,1598.600,1179.400,0.200,0.200,0.0,5153583104.0,2207744.0,16924704768.0,1.46699698176e+11,0.0,0.0,56401920.0,0.0,1598.800,1179.400,0.165,0.305,99.299,0.215,0.0,0.015,1494025363.618
0.135,0.305,99.330,0.225,0.0,0.005,56401920.0,7372.800,54433.800,69914013.0,0.0,0.0,1502.600,1146.800,0.0,0.400,0.0,5096845312.0,2224128.0,17206628352.0,1.46474496e+11,0.0,0.0,56401920.0,7372.800,1502.400,1146.800,0.130,0.310,99.330,0.225,0.0,0.005,1494025368.618
0.095,0.165,99.600,0.135,0.0,0.005,33866547.200,9011.200,28139.400,35393795.400,0.0,0.0,912.200,819.200,0.200,0.0,0.600,5102542848.0,2232320.0,17376522240.0,1.46298896384e+11,0.0,0.0,33866547.200,9011.200,912.200,819.200,0.095,0.160,99.605,0.135,0.0,0.005,1494025373.618
0.100,0.175,99.670,0.055,0.0,0.0,33841152.0,9011.200,24405.800,35392267.0,0.0,0.0,888.0,770.0,0.200,0.0,0.0,5102002176.0,2248704.0,17545617408.0,1.46130325504e+11,0.0,0.0,33841152.0,9011.200,888.0,770.0,0.100,0.175,99.670,0.055,0.0,0.0,1494025378.618
0.170,0.340,99.325,0.160,0.0,0.005,67682304.0,4915.200,49494.200,59845924.600,0.0,0.0,1463.0,1299.400,0.0,0.0,0.0,5166215168.0,2256896.0,17883951104.0,1.45727770624e+11,0.0,0.0,67682304.0,4915.200,1463.0,1299.400,0.170,0.340,99.325,0.160,0.0,0.005,1494025383.618
0.110,0.355,99.365,0.170,0.0,0.0,56401920.0,6553.600,43737.800,58909279.200,0.0,0.0,1388.0,1112.200,0.400,0.0,0.0,5169696768.0,2265088.0,18164477952.0,1.45443753984e+11,0.0,0.0,56401920.0,6553.600,1388.0,1112.200,0.115,0.355,99.360,0.170,0.0,0.0,1494025388.618
0.200,0.480,99.010,0.305,0.0,0.005,86066790.400,7372.800,59398.200,78775478.400,0.0,0.0,1896.600,1701.800,0.600,0.0,0.400,5268553728.0,2281472.0,18596618240.0,1.44912740352e+11,0.0,0.0,86276505.600,7372.800,1898.200,1703.800,0.200,0.480,99.005,0.310,0.0,0.005,1494025393.618
0.045,0.045,99.900,0.005,0.0,0.005,4176281.600,0.0,26967.200,26599837.400,0.0,0.0,552.800,326.600,0.0,0.0,0.0,5117702144.0,2281472.0,18617257984.0,1.45042952192e+11,0.0,0.0,3966566.400,0.0,551.200,324.600,0.040,0.045,99.910,0.0,0.0,0.005,1494025398.618
0.015,0.005,99.980,0.0,0.0,0.0,0.0,7372.800,3542.0,8397.800,0.0,0.0,158.200,176.800,0.0,0.0,0.0,5123723264.0,2297856.0,18617257984.0,1.45036914688e+11,0.0,0.0,0.0,7372.800,158.200,176.800,0.015,0.005,99.980,0.0,0.0,0.0,1494025403.618
0.015,0.0,99.970,0.015,0.0,0.0,0.0,9011.200,3842.600,8515.800,0.0,0.0,172.0,173.200,0.0,0.0,0.400,5122887680.0,2306048.0,18617253888.0,1.45037746176e+11,0.0,0.0,0.0,9011.200,172.0,173.200,0.015,0.0,99.970,0.015,0.0,0.0,1494025408.618
0.010,0.005,99.985,0.0,0.0,0.0,0.0,3276.800,4996.400,9443.200,0.0,0.0,187.800,206.200,0.0,0.0,0.0,5123948544.0,2314240.0,18617257984.0,1.45036673024e+11,0.0,0.0,0.0,3276.800,187.800,206.200,0.010,0.005,99.985,0.0,0.0,0.0,1494025413.618
0.015,0.005,99.980,0.0,0.0,0.0,0.0,9830.400,4703.400,9031.200,0.0,0.0,203.0,215.0,0.0,0.0,0.0,5123928064.0,2330624.0,18617262080.0,1.45036673024e+11,0.0,0.0,0.0,9830.400,203.0,215.0,0.015,0.005,99.980,0.0,0.0,0.0,1494025418.618
0.015,0.010,99.975,0.0,0.0,0.0,0.0,5734.400,5666.400,9797.0,0.0,0.0,192.200,213.800,0.0,0.200,0.0,5123919872.0,2338816.0,18617262080.0,1.45036673024e+11,0.0,0.0,0.0,5734.400,192.200,213.800,0.015,0.010,99.975,0.0,0.0,0.0,1494025423.618
0.170,0.660,98.869,0.295,0.0,0.005,1417216.0,30310.400,8373.0,12976.400,0.0,0.0,824.400,953.400,0.200,0.400,14.0,5097009152.0,1613824.0,286326784.0,1.63395244032e+11,0.0,0.0,1417216.0,30310.400,824.400,953.400,0.170,0.665,98.864,0.295,0.0,0.005,1494025428.618
0.015,0.005,99.975,0.005,0.0,0.0,819.200,4915.200,4325.200,8886.0,0.0,0.0,181.200,205.600,0.0,0.0,0.0,5095751680.0,1622016.0,286330880.0,1.63396489216e+11,0.0,0.0,819.200,4915.200,181.200,205.600,0.015,0.005,99.975,0.005,0.0,0.0,1494025433.618
0.015,0.005,99.980,0.0,0.0,0.0,0.0,2457.600,4793.0,9210.0,0.0,0.0,190.800,204.400,0.0,0.0,0.0,5095477248.0,1630208.0,286330880.0,1.63396755456e+11,0.0,0.0,0.0,2457.600,190.800,204.400,0.015,0.0,99.985,0.0,0.0,0.0,1494025438.618
0.015,0.005,99.960,0.020,0.0,0.0,4096.0,3276.800,4112.400,8552.0,0.0,0.0,169.200,178.0,0.0,0.0,0.400,5095231488.0,1638400.0,286347264.0,1.6339697664e+11,0.0,0.0,4096.0,3276.800,169.200,178.0,0.015,0.005,99.960,0.020,0.0,0.0,1494025443.618
0.541,0.961,96.031,2.463,0.0,0.005,220155084.800,12288.0,37267.800,36252481.0,0.0,0.0,2570.800,3714.400,1.0,2.600,0.200,6030225408.0,1654784.0,1388191744.0,1.61360121856e+11,0.0,0.0,220364800.0,12288.0,2571.800,3716.600,0.545,0.966,96.016,2.467,0.0,0.005,1494025448.618
0.145,0.345,99.270,0.230,0.0,0.010,61862707.200,0.0,60513.0,70784134.800,0.0,0.0,1493.800,1227.800,0.200,0.0,0.0,6048915456.0,1654784.0,1696268288.0,1.61033355264e+11,0.0,0.0,61652992.0,0.0,1492.800,1225.600,0.145,0.345,99.275,0.225,0.0,0.010,1494025453.618
0.180,0.380,99.165,0.275,0.0,0.0,82976768.0,9830.400,36661.800,35396039.600,0.0,0.0,1322.400,1565.800,0.800,0.200,0.400,6249074688.0,1802240.0,2111496192.0,1.60417820672e+11,0.0,0.0,83238092.800,9830.400,1330.0,1568.600,0.175,0.380,99.170,0.275,0.0,0.0,1494025458.618
0.165,0.305,99.355,0.170,0.0,0.005,41401548.800,23756.800,66324.400,82577607.800,0.0,0.0,1735.800,1034.0,0.0,0.0,0.600,6053900288.0,2924544.0,2316881920.0,1.6040648704e+11,0.0,0.0,41140224.0,23756.800,1728.400,1031.200,0.165,0.300,99.360,0.170,0.0,0.005,1494025463.618
0.260,0.500,98.949,0.285,0.0,0.005,101523456.0,13107.200,66640.800,70771546.0,0.0,0.0,2004.200,1886.800,0.600,0.200,0.0,6226997248.0,2940928.0,2823294976.0,1.5972696064e+11,0.0,0.0,101523456.0,13107.200,2004.0,1886.800,0.260,0.500,98.949,0.285,0.0,0.005,1494025468.618
0.145,0.340,99.365,0.150,0.0,0.0,66415820.800,0.0,55068.400,70776613.800,0.0,0.0,1559.800,1296.0,0.0,0.200,0.0,6219857920.0,2940928.0,3156176896.0,1.59401218048e+11,0.0,0.0,66677964.800,0.0,1561.400,1299.200,0.145,0.340,99.360,0.155,0.0,0.0,1494025473.618
0.290,0.595,98.764,0.345,0.0,0.005,114070323.200,5734.400,63694.200,70771827.600,0.0,0.0,2003.600,2054.400,0.200,0.0,0.0,6451367936.0,2957312.0,3726557184.0,1.5859931136e+11,0.0,0.0,113808179.200,5734.400,2002.0,2051.200,0.295,0.595,98.764,0.340,0.0,0.005,1494025478.618
0.240,0.485,99.014,0.255,0.0,0.005,101523456.0,8192.0,64256.0,70778827.800,0.0,0.0,1931.200,1919.200,0.400,0.200,0.400,6620733440.0,2965504.0,4234502144.0,1.57921992704e+11,0.0,0.0,101523456.0,8192.0,1931.200,1919.200,0.240,0.485,99.014,0.255,0.0,0.005,1494025483.618
0.295,0.621,98.483,0.591,0.0,0.010,124084224.0,7372.800,99389.200,106757236.800,0.0,0.0,2622.600,2229.200,0.400,0.200,0.0,6780448768.0,2981888.0,4853903360.0,1.57142859776e+11,0.0,0.0,124084224.0,7372.800,2627.600,2229.400,0.295,0.621,98.483,0.591,0.0,0.010,1494025488.618
0.200,0.570,98.965,0.255,0.0,0.010,100781260.800,21299.200,77301.0,81973941.400,0.0,0.0,2079.200,1867.0,0.400,0.200,0.0,6844715008.0,2990080.0,5359136768.0,1.56573351936e+11,0.0,0.0,101043404.800,21299.200,2075.800,1869.800,0.200,0.570,98.965,0.255,0.0,0.010,1494025493.618
0.250,0.550,98.959,0.240,0.0,0.0,90985267.200,4096.0,110396.400,117884854.600,0.0,0.0,2490.800,1773.600,0.400,0.0,0.400,6736146432.0,2998272.0,5813592064.0,1.56227457024e+11,0.0,0.0,90723123.200,4096.0,2490.200,1770.600,0.245,0.550,98.964,0.240,0.0,0.0,1494025498.618
0.170,0.350,99.300,0.180,0.0,0.0,67682304.0,7372.800,62709.0,70842449.200,0.0,0.0,1642.400,1313.400,0.400,0.200,0.0,6738386944.0,3014656.0,6152519680.0,1.55886272512e+11,0.0,0.0,67682304.0,7372.800,1641.400,1313.400,0.175,0.350,99.295,0.180,0.0,0.0,1494025503.618
0.200,0.390,99.215,0.190,0.0,0.005,67682304.0,3276.800,61940.600,85643398.400,0.0,0.0,1922.0,1376.0,0.600,0.0,0.0,6682025984.0,3022848.0,6490865664.0,1.55604279296e+11,0.0,0.0,67682304.0,3276.800,1927.400,1376.600,0.200,0.390,99.215,0.190,0.0,0.005,1494025508.618
0.140,0.415,99.245,0.190,0.0,0.010,66469068.800,2457.600,100900.800,126676307.0,0.0,0.0,2352.0,1373.800,0.400,0.200,0.0,6394822656.0,3035136.0,6823452672.0,1.55558883328e+11,0.0,0.0,66678784.0,2457.600,2347.800,1375.800,0.135,0.420,99.245,0.190,0.0,0.010,1494025513.618
0.105,0.350,99.360,0.170,0.0,0.015,46335590.400,7372.800,84153.600,106161986.400,0.0,0.0,1886.600,1051.400,0.200,0.200,0.400,6118621184.0,3043328.0,7053144064.0,1.55605385216e+11,0.0,0.0,46125875.200,7372.800,1885.400,1048.800,0.110,0.345,99.360,0.170,0.0,0.015,1494025518.618
0.225,0.530,99.000,0.245,0.0,0.0,78962688.0,7372.800,107761.0,158724600.600,0.0,0.0,2710.600,1565.800,0.400,0.0,0.0,5781901312.0,3059712.0,7448719360.0,1.55546513408e+11,0.0,0.0,78962688.0,7372.800,2716.0,1566.400,0.220,0.535,99.000,0.245,0.0,0.0,1494025523.618
0.130,0.305,99.340,0.220,0.0,0.005,56401920.0,3276.800,52593.0,65377927.200,0.0,0.0,1482.600,1109.400,0.0,0.0,0.0,5726064640.0,3059712.0,7730991104.0,1.55320078336e+11,0.0,0.0,56401920.0,3276.800,1477.200,1108.800,0.135,0.300,99.340,0.220,0.0,0.005,1494025528.618
