"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","osd0.nobjs-scaling.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -av --epoch --integer --noheaders --output 8osds.vary.nobjs.5K.osd0.dstat.log 5",,,,"Date:","05 May 2017 22:03:38 CDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,,,"epoch"
0.606,1.689,89.509,8.180,0.0,0.015,500636057.600,0.0,59397.400,52006380.400,0.0,0.0,5972.200,8309.400,1.200,7.600,0.0,2596065280.0,1589248.0,3246608384.0,1.6293593088e+11,0.0,0.0,500609843.200,0.0,5971.800,8309.400,0.607,1.684,89.509,8.185,0.0,0.015,1494043013.685
0.606,1.639,90.062,7.673,0.0,0.020,499163955.200,7372.800,51711.200,51369326.800,0.0,0.0,5753.200,8272.0,0.800,7.600,0.400,2637619200.0,1605632.0,5743726592.0,1.60397242368e+11,0.0,0.0,499190169.600,7372.800,5753.400,8272.200,0.606,1.644,90.057,7.673,0.0,0.020,1494043018.685
0.612,1.634,89.643,8.101,0.0,0.010,493112524.800,11468.800,57863.400,51948954.400,0.0,0.0,5737.400,8147.800,0.600,7.400,0.400,2626797568.0,1613824.0,8206864384.0,1.57944918016e+11,0.0,0.0,493060096.0,11468.800,5737.600,8147.600,0.612,1.634,89.642,8.102,0.0,0.010,1494043023.685
0.651,1.673,90.218,7.438,0.0,0.020,493356646.400,16384.0,61387.0,53030445.600,0.0,0.0,5796.600,8217.800,1.0,6.800,0.800,2564014080.0,1630208.0,10676293632.0,1.55538255872e+11,0.0,0.0,493382860.800,16384.0,5796.600,8218.800,0.651,1.668,90.227,7.433,0.0,0.020,1494043028.685
0.622,1.594,91.198,6.566,0.0,0.020,480355942.400,4915.200,54612.200,49534275.400,0.0,0.0,5558.400,7988.0,1.0,5.600,0.400,2604036096.0,1638400.0,13076316160.0,1.53098203136e+11,0.0,0.0,480382156.800,4915.200,5558.200,7987.0,0.622,1.594,91.193,6.572,0.0,0.020,1494043033.685
0.627,1.579,90.482,7.293,0.0,0.020,481936998.400,7372.800,54720.400,50633919.800,0.0,0.0,5664.800,8046.400,1.0,6.600,0.0,2598223872.0,1654784.0,15487655936.0,1.506926592e+11,0.0,0.0,481910784.0,7372.800,5667.0,8046.600,0.626,1.579,90.478,7.297,0.0,0.020,1494043038.685
0.632,1.599,89.529,8.230,0.0,0.010,494790246.400,8192.0,44836.600,51975215.0,0.0,0.0,6027.200,8222.0,1.0,6.800,0.800,2592550912.0,1662976.0,17960628224.0,1.4822535168e+11,0.0,0.0,494816460.800,8192.0,6024.600,8221.800,0.632,1.599,89.539,8.220,0.0,0.010,1494043043.685
0.607,1.614,90.045,7.705,0.0,0.030,486607257.600,10649.600,53461.200,51268539.200,0.0,0.0,5540.200,8074.600,1.200,5.800,0.0,2577272832.0,1679360.0,20394807296.0,1.45806434304e+11,0.0,0.0,486528614.400,10649.600,5540.0,8074.200,0.607,1.615,90.037,7.712,0.0,0.030,1494043048.685
0.150,0.325,98.375,1.140,0.0,0.010,88442470.400,0.0,14088.400,10626209.200,0.0,0.0,1237.800,1640.200,0.200,0.0,0.800,2515980288.0,1679360.0,20835500032.0,1.45427034112e+11,0.0,0.0,88232755.200,0.0,1236.600,1637.800,0.150,0.325,98.385,1.130,0.0,0.010,1494043053.685
0.010,0.020,99.965,0.005,0.0,0.0,0.0,13926.400,4524.600,8879.600,0.0,0.0,198.0,238.600,0.0,0.0,0.0,2516041728.0,1695744.0,20835500032.0,1.45426956288e+11,0.0,0.0,0.0,13926.400,198.0,238.600,0.010,0.020,99.965,0.005,0.0,0.0,1494043058.685
1.262,2.833,95.885,0.010,0.0,0.010,0.0,7372.800,214105.800,107433355.600,0.0,0.0,7226.800,1410.0,2.600,0.0,0.400,2592759808.0,1712128.0,20835500032.0,1.45350221824e+11,0.0,0.0,0.0,7372.800,7232.0,1409.600,1.261,2.838,95.881,0.010,0.0,0.010,1494043063.685
1.858,4.572,93.530,0.0,0.0,0.040,0.0,4915.200,321552.200,156733096.400,0.0,0.0,10634.200,2113.600,2.400,0.0,0.0,2625028096.0,1720320.0,20835500032.0,1.45317945344e+11,0.0,0.0,0.0,4915.200,10632.200,2114.0,1.859,4.574,93.527,0.0,0.0,0.040,1494043068.685
1.518,3.807,94.606,0.025,0.0,0.045,25395.200,13107.200,300783.400,167564053.200,0.0,0.0,9507.600,1799.0,1.400,0.0,0.600,2478440448.0,1736704.0,20835631104.0,1.45464385536e+11,0.0,0.0,25395.200,13107.200,9504.600,1799.0,1.522,3.801,94.607,0.025,0.0,0.045,1494043073.685
0.020,0.010,99.960,0.010,0.0,0.0,0.0,4915.200,4612.600,12779.800,0.0,0.0,196.400,219.0,0.0,0.0,0.400,2478186496.0,1744896.0,20835631104.0,1.45464631296e+11,0.0,0.0,0.0,4915.200,196.0,218.600,0.015,0.010,99.965,0.010,0.0,0.0,1494043078.685
0.080,0.205,99.705,0.005,0.0,0.005,0.0,2457.600,18162.0,5822903.800,0.0,0.0,559.0,319.200,0.400,0.0,0.400,2520326144.0,1753088.0,20835639296.0,1.45422475264e+11,0.0,0.0,0.0,2457.600,563.400,319.200,0.080,0.205,99.705,0.005,0.0,0.005,1494043083.685
1.972,4.410,93.513,0.005,0.0,0.100,5734.400,4915.200,343085.800,171275406.200,0.0,0.0,10986.800,2123.0,3.200,0.0,0.200,2591514624.0,1761280.0,20835672064.0,1.45351245824e+11,0.0,0.0,5734.400,4915.200,10989.0,2127.400,1.972,4.415,93.508,0.005,0.0,0.100,1494043088.685
1.926,4.413,93.530,0.010,0.0,0.120,0.0,14745.600,338763.0,170392810.200,0.0,0.0,11069.600,2186.400,3.600,0.200,0.400,2605264896.0,1777664.0,20835667968.0,1.45337483264e+11,0.0,0.0,0.0,14745.600,11065.800,2187.0,1.932,4.410,93.527,0.010,0.0,0.120,1494043093.685
0.670,1.611,97.678,0.005,0.0,0.035,0.0,9830.400,149783.800,84237322.600,0.0,0.0,4639.600,955.600,0.400,0.0,0.400,2478649344.0,1794048.0,20835672064.0,1.45464078336e+11,0.0,0.0,0.0,9830.400,4636.800,950.600,0.665,1.610,97.684,0.005,0.0,0.035,1494043098.685
0.005,0.010,99.975,0.010,0.0,0.0,0.0,10649.600,4753.0,11341.600,0.0,0.0,185.200,204.400,0.0,0.0,0.400,2478301184.0,1802240.0,20835676160.0,1.45464414208e+11,0.0,0.0,0.0,10649.600,193.400,204.800,0.010,0.010,99.970,0.010,0.0,0.0,1494043103.685
0.946,2.172,96.833,0.005,0.0,0.045,0.0,2457.600,170456.400,86519322.800,0.0,0.0,5467.600,1184.800,1.400,0.0,0.0,2552258560.0,1810432.0,20835680256.0,1.45390444544e+11,0.0,0.0,0.0,2457.600,5466.0,1185.800,0.946,2.172,96.832,0.005,0.0,0.045,1494043108.685
1.827,4.085,93.963,0.010,0.0,0.115,0.0,8192.0,321109.600,160043125.200,0.0,0.0,10676.600,2038.600,2.0,0.0,0.400,2564141056.0,1818624.0,20835680256.0,1.45378553856e+11,0.0,0.0,0.0,8192.0,10676.200,2038.0,1.822,4.085,93.967,0.010,0.0,0.115,1494043113.685
1.752,4.050,94.108,0.010,0.0,0.080,0.0,7372.800,333711.0,185116538.0,0.0,0.0,10619.600,2037.600,2.400,0.0,0.400,2480300032.0,1835008.0,20835680256.0,1.45462378496e+11,0.0,0.0,0.0,7372.800,10613.400,2036.800,1.752,4.049,94.109,0.010,0.0,0.080,1494043118.685
0.010,0.010,99.970,0.010,0.0,0.0,0.0,5734.400,5862.600,14134.800,0.0,0.0,227.0,257.800,0.0,0.0,0.400,2476654592.0,1843200.0,20835672064.0,1.45466023936e+11,0.0,0.0,0.0,5734.400,227.0,257.800,0.010,0.010,99.970,0.010,0.0,0.0,1494043123.685
0.010,0.010,99.960,0.020,0.0,0.0,0.0,15564.800,3612.200,8197.600,0.0,0.0,180.200,199.0,0.0,0.0,0.0,2476396544.0,1859584.0,20835676160.0,1.45466261504e+11,0.0,0.0,0.0,15564.800,180.600,199.400,0.010,0.010,99.960,0.020,0.0,0.0,1494043128.685
0.185,0.765,98.870,0.165,0.0,0.015,1422131.200,31948.800,9349.800,14234.800,0.0,0.0,862.800,998.400,0.400,0.0,14.200,2441945088.0,1568768.0,192331776.0,1.6614434816e+11,0.0,0.0,1422131.200,31948.800,862.800,998.800,0.190,0.765,98.865,0.165,0.0,0.015,1494043133.685
0.010,0.010,99.970,0.010,0.0,0.0,819.200,4915.200,5242.400,9705.400,0.0,0.0,229.800,260.600,0.0,0.0,0.800,2440245248.0,1576960.0,192335872.0,1.66146035712e+11,0.0,0.0,819.200,4915.200,229.600,260.200,0.010,0.010,99.970,0.010,0.0,0.0,1494043138.685
0.020,0.010,99.965,0.005,0.0,0.0,0.0,2457.600,4398.0,9235.0,0.0,0.0,193.400,222.0,0.0,0.0,0.0,2439385088.0,1585152.0,192356352.0,1.661468672e+11,0.0,0.0,0.0,2457.600,193.200,221.600,0.015,0.010,99.970,0.005,0.0,0.0,1494043143.685
0.005,0.015,99.975,0.005,0.0,0.0,0.0,8192.0,4224.800,8876.600,0.0,0.0,192.400,213.400,0.0,0.0,0.400,2438180864.0,1593344.0,192360448.0,1.66148059136e+11,0.0,0.0,0.0,8192.0,192.400,213.400,0.010,0.015,99.970,0.005,0.0,0.0,1494043148.685
0.120,0.370,98.859,0.651,0.0,0.0,107163648.0,10649.600,74789.800,58198196.0,0.0,0.0,2916.800,2013.400,0.400,1.200,0.0,2715185152.0,1609728.0,726802432.0,1.6533659648e+11,0.0,0.0,107163648.0,10649.600,2921.200,2013.400,0.115,0.375,98.859,0.651,0.0,0.0,1494043153.685
0.155,0.585,98.744,0.505,0.0,0.010,141004800.0,4915.200,141694.0,119391163.0,0.0,0.0,4851.400,2681.0,0.200,0.200,0.400,2825158656.0,1617920.0,1433075712.0,1.64520341504e+11,0.0,0.0,141004800.0,4915.200,4847.0,2681.0,0.155,0.585,98.744,0.505,0.0,0.010,1494043158.685
0.160,0.626,98.634,0.581,0.0,0.0,141004800.0,12288.0,143782.400,147963421.800,0.0,0.0,5157.600,2647.0,0.200,0.0,0.400,2822725632.0,1634304.0,2136473600.0,1.63819360256e+11,0.0,0.0,141004800.0,12288.0,5157.600,2647.0,0.160,0.626,98.634,0.581,0.0,0.0,1494043163.685
0.175,0.615,98.589,0.615,0.0,0.005,152285184.0,6553.600,114049.200,117976783.400,0.0,0.0,4483.600,2771.200,0.800,0.0,0.200,3019751424.0,1642496.0,2900029440.0,1.62858770432e+11,0.0,0.0,152285184.0,6553.600,4484.600,2772.600,0.180,0.615,98.584,0.615,0.0,0.005,1494043168.685
0.145,0.591,98.869,0.391,0.0,0.005,141008896.0,13107.200,159018.400,168162255.600,0.0,0.0,5179.600,2686.0,0.400,0.600,0.200,2935554048.0,1658880.0,3602132992.0,1.62240847872e+11,0.0,0.0,141008896.0,13107.200,5184.600,2685.0,0.145,0.586,98.874,0.390,0.0,0.005,1494043173.685
0.165,0.596,98.748,0.481,0.0,0.010,147798425.600,0.0,155000.400,144059652.600,0.0,0.0,5482.200,2721.0,0.400,0.200,0.200,2972389376.0,1658880.0,4343881728.0,1.61462263808e+11,0.0,0.0,147955712.0,0.0,5478.200,2722.600,0.160,0.601,98.748,0.481,0.0,0.010,1494043178.685
0.190,0.706,98.544,0.541,0.0,0.020,168052326.400,7372.800,173131.400,154025676.200,0.0,0.0,6336.800,3097.400,0.400,0.400,0.400,3078365184.0,1675264.0,5182861312.0,1.60517292032e+11,0.0,0.0,167895040.0,7372.800,6334.800,3095.400,0.190,0.701,98.548,0.541,0.0,0.020,1494043183.685
0.120,0.465,99.094,0.305,0.0,0.015,90243072.0,10649.600,162481.800,158318279.200,0.0,0.0,4746.0,1853.600,0.400,0.400,0.400,2767208448.0,1683456.0,5635031040.0,1.60376270848e+11,0.0,0.0,90243072.0,10649.600,4746.0,1853.600,0.120,0.465,99.094,0.305,0.0,0.015,1494043188.685
0.160,0.646,98.678,0.511,0.0,0.005,157082419.200,12288.0,149657.0,149847980.400,0.0,0.0,5464.0,2922.400,0.200,0.600,0.400,2852610048.0,1699840.0,6418624512.0,1.59507259392e+11,0.0,0.0,157265920.0,12288.0,5465.400,2924.600,0.160,0.646,98.673,0.516,0.0,0.005,1494043193.685
0.140,0.580,98.784,0.485,0.0,0.010,133634457.600,4915.200,110024.400,121931990.800,0.0,0.0,4021.600,2504.600,0.600,0.400,0.0,2929438720.0,1708032.0,7087964160.0,1.5876108288e+11,0.0,0.0,133634457.600,4915.200,4021.400,2504.800,0.140,0.580,98.789,0.480,0.0,0.010,1494043198.685
0.100,0.410,99.149,0.335,0.0,0.005,92602368.0,4915.200,113386.400,117707115.600,0.0,0.0,3964.400,1860.200,0.200,0.0,0.400,2831962112.0,1716224.0,7551152128.0,1.58395363328e+11,0.0,0.0,92632678.400,4915.200,3964.200,1859.0,0.100,0.415,99.144,0.335,0.0,0.005,1494043203.685
0.140,0.521,98.909,0.420,0.0,0.010,131353804.800,9011.200,130975.200,130402604.800,0.0,0.0,3977.800,2465.200,0.400,0.400,0.400,2867257344.0,1732608.0,8209383424.0,1.57701820416e+11,0.0,0.0,131402137.600,9011.200,3978.600,2467.200,0.140,0.516,98.914,0.420,0.0,0.010,1494043208.685
0.110,0.495,99.064,0.325,0.0,0.005,105748070.400,4915.200,145857.600,152821795.0,0.0,0.0,4404.200,2130.200,0.200,0.0,0.400,2665795584.0,1740800.0,8736571392.0,1.57376086016e+11,0.0,0.0,105485926.400,4915.200,4402.600,2127.400,0.110,0.496,99.064,0.325,0.0,0.005,1494043213.685
0.165,0.581,98.604,0.636,0.0,0.015,152285184.0,10649.600,131809.800,123644523.400,0.0,0.0,4657.400,2787.600,0.0,1.0,0.0,2836733952.0,1757184.0,9497522176.0,1.5644418048e+11,0.0,0.0,152285184.0,10649.600,4658.400,2787.600,0.165,0.581,98.604,0.636,0.0,0.015,1494043218.685
0.125,0.476,98.984,0.401,0.0,0.015,124084224.0,8192.0,102286.200,126831772.0,0.0,0.0,3851.800,2397.600,0.0,0.200,0.400,2864939008.0,1765376.0,10119041024.0,1.55794448384e+11,0.0,0.0,124084224.0,8192.0,3850.600,2397.200,0.125,0.476,98.984,0.400,0.0,0.015,1494043223.685
0.080,0.350,99.299,0.270,0.0,0.0,73322496.0,11468.800,102385.200,145341872.400,0.0,0.0,3498.800,1594.400,0.0,0.400,0.0,2526969856.0,1781760.0,10484822016.0,1.5576662016e+11,0.0,0.0,73374924.800,11468.800,3499.800,1595.600,0.085,0.350,99.294,0.270,0.0,0.0,1494043228.685
0.120,0.401,99.109,0.365,0.0,0.005,107163648.0,819.200,108881.0,117806699.400,0.0,0.0,3776.0,2053.200,0.0,0.0,0.400,2500415488.0,1781760.0,11019620352.0,1.55258376192e+11,0.0,0.0,107111219.200,819.200,3775.200,2052.0,0.115,0.405,99.109,0.365,0.0,0.005,1494043233.685
0.130,0.481,98.869,0.516,0.0,0.005,124713369.600,9011.200,132302.600,127214262.400,0.0,0.0,4299.600,2372.600,0.200,0.400,0.400,2533888000.0,1798144.0,11645972480.0,1.54598535168e+11,0.0,0.0,124923084.800,9011.200,4300.800,2374.800,0.130,0.476,98.869,0.521,0.0,0.005,1494043238.685
0.110,0.420,99.095,0.365,0.0,0.010,99186278.400,13107.200,101521.600,108395633.600,0.0,0.0,3472.600,1910.600,0.200,0.400,0.0,2494177280.0,1814528.0,12140888064.0,1.5414331392e+11,0.0,0.0,99238707.200,13107.200,3472.600,1911.400,0.115,0.420,99.095,0.360,0.0,0.010,1494043243.685
0.160,0.521,98.823,0.496,0.0,0.0,137072640.0,7372.800,152725.400,153184341.0,0.0,0.0,5423.0,2522.800,0.0,0.200,0.0,2442772480.0,1822720.0,12826693632.0,1.5350890496e+11,0.0,0.0,136810496.0,7372.800,5421.600,2519.800,0.155,0.526,98.823,0.496,0.0,0.0,1494043248.685
0.100,0.420,99.069,0.400,0.0,0.010,101523456.0,2457.600,121616.200,106181668.200,0.0,0.0,3871.0,1904.200,0.0,0.600,0.400,2444124160.0,1830912.0,13333651456.0,1.53000587264e+11,0.0,0.0,101523456.0,2457.600,3871.200,1904.200,0.100,0.415,99.074,0.400,0.0,0.010,1494043253.685
0.140,0.471,98.914,0.471,0.0,0.005,124084224.0,8192.0,116925.0,116706204.600,0.0,0.0,4564.600,2303.0,0.200,0.800,0.0,2530947072.0,1839104.0,13953699840.0,1.52293707776e+11,0.0,0.0,124084224.0,8192.0,4570.0,2303.0,0.140,0.471,98.914,0.471,0.0,0.005,1494043258.685
0.155,0.536,98.669,0.626,0.0,0.015,141004800.0,7372.800,120713.200,126078143.800,0.0,0.0,4550.600,2503.600,0.400,0.0,0.0,2617061376.0,1847296.0,14659059712.0,1.51502225408e+11,0.0,0.0,141004800.0,7372.800,4545.0,2503.600,0.155,0.536,98.669,0.626,0.0,0.015,1494043263.685
0.160,0.605,98.569,0.655,0.0,0.010,141012992.0,4915.200,127189.200,141546609.200,0.0,0.0,4445.0,2706.800,0.200,0.400,0.200,2650136576.0,1855488.0,15364493312.0,1.50763708416e+11,0.0,0.0,141012992.0,4915.200,4445.0,2706.800,0.160,0.605,98.569,0.655,0.0,0.010,1494043268.685
0.105,0.450,99.029,0.410,0.0,0.005,107163648.0,3276.800,135006.600,132948921.0,0.0,0.0,3852.0,2036.600,0.200,0.400,0.0,2568130560.0,1863680.0,15897927680.0,1.50312271872e+11,0.0,0.0,107163648.0,3276.800,3852.200,2037.0,0.105,0.450,99.029,0.410,0.0,0.005,1494043273.685
0.150,0.621,98.177,1.031,0.0,0.020,157925376.0,2457.600,163638.200,173777038.400,0.0,0.0,5758.200,2881.400,0.0,0.400,0.0,2514042880.0,1871872.0,16689938432.0,1.49574340608e+11,0.0,0.0,157925376.0,2457.600,5759.0,2881.0,0.150,0.621,98.178,1.031,0.0,0.020,1494043278.685
0.095,0.335,99.209,0.355,0.0,0.005,84602880.0,0.0,83647.0,97866049.400,0.0,0.0,2952.0,1612.800,0.200,0.600,0.0,2481754112.0,1871872.0,17112526848.0,1.4918404096e+11,0.0,0.0,84602880.0,0.0,2956.400,1613.200,0.095,0.340,99.204,0.355,0.0,0.005,1494043283.685
0.105,0.365,99.179,0.345,0.0,0.005,101523456.0,2457.600,66966.200,94267343.200,0.0,0.0,2709.800,1897.800,0.200,0.0,0.400,2542911488.0,1880064.0,17619349504.0,1.48616052736e+11,0.0,0.0,101523456.0,2457.600,2704.800,1897.800,0.105,0.365,99.179,0.345,0.0,0.005,1494043288.685
0.105,0.350,99.189,0.345,0.0,0.010,95883264.0,2457.600,91186.200,104986376.200,0.0,0.0,3299.200,1893.0,0.0,0.200,0.0,2512875520.0,1888256.0,18099146752.0,1.48166283264e+11,0.0,0.0,96014336.0,2457.600,3300.200,1894.600,0.105,0.345,99.189,0.350,0.0,0.010,1494043293.685
0.105,0.400,98.969,0.521,0.0,0.005,108942131.200,7372.800,121152.800,109922786.400,0.0,0.0,4025.600,2060.600,0.0,0.600,0.0,2524020736.0,1896448.0,18644344832.0,1.47609931776e+11,0.0,0.0,109046988.800,7372.800,4025.800,2061.200,0.105,0.405,98.964,0.521,0.0,0.005,1494043298.685
0.170,0.621,98.428,0.761,0.0,0.020,162704588.800,5734.400,155653.200,165292161.0,0.0,0.0,5359.0,2954.0,0.600,0.0,0.0,2546331648.0,1912832.0,19457294336.0,1.46774654976e+11,0.0,0.0,162652160.0,5734.400,5363.400,2954.200,0.170,0.621,98.428,0.756,0.0,0.025,1494043303.685
0.110,0.480,98.884,0.515,0.0,0.010,120855756.800,1638.400,98757.200,123611939.600,0.0,0.0,3746.200,2280.800,0.200,0.0,0.0,2563104768.0,1912832.0,20063174656.0,1.46152001536e+11,0.0,0.0,120855756.800,1638.400,3742.0,2280.400,0.110,0.475,98.894,0.515,0.0,0.005,1494043308.685
0.105,0.380,99.054,0.455,0.0,0.005,92816179.200,13107.200,79251.400,117236146.600,0.0,0.0,3203.400,1819.600,0.0,0.600,0.400,2460217344.0,1929216.0,20526927872.0,1.4579111936e+11,0.0,0.0,92816179.200,13107.200,3204.400,1821.800,0.105,0.385,99.044,0.460,0.0,0.005,1494043313.685
0.060,0.260,99.330,0.345,0.0,0.005,61779968.0,0.0,69361.200,64888194.600,0.0,0.0,2491.200,1230.800,0.200,0.0,0.0,2459693056.0,1929216.0,20835569664.0,1.45483001856e+11,0.0,0.0,61596467.200,0.0,2488.400,1226.200,0.065,0.255,99.335,0.340,0.0,0.005,1494043318.685
0.005,0.010,99.975,0.010,0.0,0.0,0.0,10649.600,3997.0,8735.400,0.0,0.0,163.600,180.0,0.0,0.0,0.0,2459676672.0,1945600.0,20835569664.0,1.45483001856e+11,0.0,0.0,0.0,10649.600,163.600,180.0,0.0,0.010,99.980,0.010,0.0,0.0,1494043323.685
0.0,0.010,99.990,0.0,0.0,0.0,0.0,3276.800,4332.600,7964.800,0.0,0.0,170.0,161.800,0.0,0.0,0.0,2459668480.0,1953792.0,20835569664.0,1.45483001856e+11,0.0,0.0,0.0,3276.800,170.0,161.800,0.005,0.010,99.985,0.0,0.0,0.0,1494043328.685
0.120,0.080,99.745,0.050,0.0,0.005,13926.400,19660.800,8252.200,12359.400,0.0,0.0,436.200,471.0,0.200,0.0,9.400,2465071104.0,1519616.0,20429008896.0,1.45884594176e+11,0.0,0.0,13926.400,19660.800,437.400,471.800,0.115,0.080,99.750,0.050,0.0,0.005,1494043333.685
0.070,0.675,99.060,0.190,0.0,0.005,1411481.600,18841.600,6394.400,10747.400,0.0,0.0,598.0,681.600,0.200,0.0,4.800,2430066688.0,1576960.0,192389120.0,1.66156161024e+11,0.0,0.0,1411481.600,18841.600,596.800,680.800,0.070,0.675,99.060,0.190,0.0,0.005,1494043338.685
0.005,0.005,99.985,0.005,0.0,0.0,0.0,4915.200,4904.400,9184.600,0.0,0.0,187.800,204.0,0.0,0.0,0.0,2429452288.0,1585152.0,192389120.0,1.66156767232e+11,0.0,0.0,0.0,4915.200,187.800,204.0,0.010,0.005,99.980,0.005,0.0,0.0,1494043343.685
0.005,0.010,99.985,0.0,0.0,0.0,0.0,9011.200,3947.800,8278.400,0.0,0.0,172.800,185.200,0.0,0.0,0.0,2429288448.0,1601536.0,192409600.0,1.66156894208e+11,0.0,0.0,0.0,9011.200,172.800,185.200,0.0,0.010,99.990,0.0,0.0,0.0,1494043348.685
0.005,0.010,99.985,0.0,0.0,0.0,0.0,4915.200,3653.200,8414.800,0.0,0.0,161.800,183.200,0.0,0.0,0.400,2429034496.0,1609728.0,192401408.0,1.6615714816e+11,0.0,0.0,0.0,4915.200,162.0,183.600,0.010,0.010,99.980,0.0,0.0,0.0,1494043353.685
0.195,0.601,98.163,1.036,0.0,0.005,163565568.0,2457.600,121614.0,94504706.200,0.0,0.0,4621.800,2958.0,1.400,0.600,0.0,2794405888.0,1617920.0,1006899200.0,1.64977270784e+11,0.0,0.0,163565568.0,2457.600,4621.800,2957.600,0.190,0.601,98.168,1.036,0.0,0.005,1494043358.685
0.170,0.621,98.418,0.786,0.0,0.005,163569664.0,4915.200,151938.200,129817581.800,0.0,0.0,5678.600,2985.800,0.200,0.0,0.0,2991804416.0,1626112.0,1826430976.0,1.63960332288e+11,0.0,0.0,163569664.0,4915.200,5680.400,2986.200,0.170,0.621,98.418,0.786,0.0,0.005,1494043363.685
0.155,0.506,98.698,0.636,0.0,0.005,135364608.0,9830.400,154676.200,131901590.0,0.0,0.0,5382.800,2457.400,0.200,0.200,0.0,3049938944.0,1642496.0,2503266304.0,1.63225346048e+11,0.0,0.0,135364608.0,9830.400,5388.200,2457.200,0.155,0.511,98.693,0.636,0.0,0.005,1494043368.685
0.130,0.511,98.874,0.481,0.0,0.005,117941043.200,1638.400,162448.600,147462826.200,0.0,0.0,5356.800,2288.400,0.400,0.600,0.600,2933727232.0,1642496.0,3094241280.0,1.62750582784e+11,0.0,0.0,118176972.800,1638.400,5354.400,2290.400,0.130,0.511,98.869,0.486,0.0,0.005,1494043373.685
0.175,0.631,98.628,0.551,0.0,0.015,158453760.0,6553.600,161901.800,151709795.200,0.0,0.0,5502.600,2915.600,0.400,0.200,0.0,2992971776.0,1658880.0,3885105152.0,1.61900457984e+11,0.0,0.0,158217830.400,6553.600,5497.600,2913.400,0.175,0.626,98.638,0.546,0.0,0.015,1494043378.685
0.205,0.636,98.202,0.942,0.0,0.015,180062617.600,4915.200,195165.200,182245291.400,0.0,0.0,6476.200,3290.0,0.800,0.600,0.0,3019862016.0,1667072.0,4786475008.0,1.60972189696e+11,0.0,0.0,180272332.800,4915.200,6479.0,3292.600,0.205,0.636,98.202,0.942,0.0,0.015,1494043383.685
0.155,0.565,98.654,0.615,0.0,0.010,133739315.200,2457.600,158435.800,166115366.400,0.0,0.0,5273.600,2498.200,0.400,0.800,0.0,2900320256.0,1675264.0,5455724544.0,1.60422473728e+11,0.0,0.0,133713100.800,2457.600,5272.200,2498.0,0.155,0.570,98.644,0.620,0.0,0.010,1494043388.685
0.115,0.495,98.959,0.425,0.0,0.005,109212467.200,8192.0,150433.800,153385463.200,0.0,0.0,4756.600,2133.600,0.400,0.200,0.400,2712043520.0,1691648.0,6000963584.0,1.6006549504e+11,0.0,0.0,109028966.400,8192.0,4755.400,2131.200,0.115,0.490,98.969,0.420,0.0,0.005,1494043393.685
0.145,0.571,98.518,0.761,0.0,0.005,141004800.0,4915.200,142546.0,151356566.400,0.0,0.0,4908.800,2649.200,0.400,1.600,0.0,2714415104.0,1699840.0,6706286592.0,1.59357792256e+11,0.0,0.0,141004800.0,4915.200,4919.200,2652.200,0.145,0.571,98.518,0.761,0.0,0.005,1494043398.685
0.110,0.435,99.114,0.335,0.0,0.005,95883264.0,9830.400,146916.600,154504788.200,0.0,0.0,4755.600,1936.200,0.0,0.200,0.0,2432921600.0,1716224.0,7185629184.0,1.59159926784e+11,0.0,0.0,95883264.0,9830.400,4745.400,1933.600,0.110,0.440,99.109,0.335,0.0,0.005,1494043403.685
0.145,0.521,98.728,0.591,0.0,0.015,141004800.0,4915.200,149328.200,130626431.800,0.0,0.0,4989.0,2590.200,0.400,0.200,0.0,2519883776.0,1724416.0,7889457152.0,1.58369128448e+11,0.0,0.0,141004800.0,4915.200,4989.0,2591.0,0.150,0.516,98.728,0.591,0.0,0.015,1494043408.685
0.160,0.546,98.793,0.486,0.0,0.015,141004800.0,9011.200,194833.400,158660755.800,0.0,0.0,6130.400,2648.400,0.200,0.200,0.400,2466877440.0,1740800.0,8594866176.0,1.57716709376e+11,0.0,0.0,141004800.0,9830.400,6130.200,2647.200,0.155,0.546,98.808,0.476,0.0,0.015,1494043413.685
0.170,0.641,98.418,0.761,0.0,0.010,169647308.800,819.200,208494.0,176775882.600,0.0,0.0,6852.400,3068.400,0.200,0.400,0.0,2467307520.0,1740800.0,9444945920.0,1.56866199552e+11,0.0,0.0,169857024.0,0.0,6853.800,3070.800,0.170,0.646,98.398,0.776,0.0,0.010,1494043418.685
0.170,0.590,98.494,0.736,0.0,0.010,147907379.200,2457.600,205083.600,159373543.800,0.0,0.0,6292.200,2709.600,0.200,1.0,0.0,2447396864.0,1748992.0,10183999488.0,1.56147048448e+11,0.0,0.0,147907379.200,2457.600,6292.400,2710.0,0.170,0.590,98.494,0.736,0.0,0.010,1494043423.685
