"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client0.nobjs-scaling.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -av --epoch --integer --noheaders --output 8osds.vary.nobjs.2.5K.client0.dstat.log 5",,,,"Date:","05 May 2017 16:08:52 CDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,,,"epoch"
5.347,6.680,87.525,0.282,0.0,0.166,0.0,2927001.600,653139415.600,548585.800,0.0,0.0,13195.0,79883.800,4.600,0.0,0.400,2544353280.0,120057856.0,1.64727062528e+11,1388720128.0,0.0,0.0,0.0,2927001.600,13196.600,79953.600,5.348,6.666,87.538,0.282,0.0,0.166,1494024587.052
5.024,6.250,88.389,0.075,0.0,0.261,0.0,125337.600,639606473.800,508370.600,0.0,0.0,10924.600,46521.600,3.800,0.0,0.200,2667290624.0,120119296.0,1.64727181312e+11,1265602560.0,0.0,0.0,0.0,125337.600,10917.600,46449.0,5.022,6.248,88.393,0.075,0.0,0.261,1494024592.052
5.398,6.018,88.413,0.045,0.0,0.126,0.0,95027.200,728625179.800,662130.200,0.0,0.0,13650.600,86439.200,5.0,0.0,0.800,2631733248.0,120147968.0,1.64727300096e+11,1301012480.0,0.0,0.0,0.0,95027.200,13652.400,86439.200,5.398,6.018,88.412,0.045,0.0,0.126,1494024597.052
5.017,6.773,88.064,0.055,0.0,0.091,0.0,99942.400,574655641.400,454152.400,0.0,0.0,10875.200,45648.0,4.800,0.0,0.0,2571788288.0,120184832.0,1.64727410688e+11,1360809984.0,0.0,0.0,0.0,99942.400,10878.600,45665.400,5.019,6.779,88.057,0.055,0.0,0.091,1494024602.052
5.393,6.939,87.472,0.076,0.0,0.121,819.200,117964.800,612297985.600,492541.0,0.0,0.0,11571.200,72453.400,5.0,0.0,0.0,2538815488.0,120213504.0,1.64727533568e+11,1393631232.0,0.0,0.0,819.200,117964.800,11566.0,72436.0,5.391,6.933,87.480,0.076,0.0,0.121,1494024607.052
5.247,6.426,88.176,0.071,0.0,0.081,0.0,152371.200,625886989.400,523165.800,0.0,0.0,11320.800,41939.0,5.600,0.0,0.400,2543222784.0,120246272.0,1.64727656448e+11,1389068288.0,0.0,0.0,0.0,152371.200,11329.600,42019.400,5.255,6.432,88.162,0.070,0.0,0.081,1494024612.052
5.444,7.507,86.934,0.010,0.0,0.106,0.0,115507.200,522300035.800,368022.600,0.0,0.0,11079.400,76789.800,6.0,0.0,0.800,2743013376.0,120303616.0,1.64727775232e+11,1189101568.0,0.0,0.0,0.0,115507.200,11078.800,76767.600,5.444,7.502,86.938,0.010,0.0,0.106,1494024617.052
5.347,6.756,87.696,0.060,0.0,0.141,0.0,120422.400,634183119.600,470046.200,0.0,0.0,12168.600,68072.200,4.600,0.0,0.0,2573484032.0,120352768.0,1.64727894016e+11,1358462976.0,0.0,0.0,0.0,120422.400,12172.800,68123.800,5.342,6.755,87.702,0.060,0.0,0.141,1494024622.052
5.147,6.503,88.018,0.131,0.0,0.201,0.0,127795.200,606796893.200,455795.600,0.0,0.0,11373.800,55598.200,4.600,0.0,0.0,2636898304.0,120381440.0,1.64728020992e+11,1294893056.0,0.0,0.0,0.0,127795.200,11365.400,55492.600,5.142,6.509,88.017,0.131,0.0,0.201,1494024627.052
5.623,6.954,87.192,0.116,0.0,0.116,0.0,122060.800,723973642.600,632411.600,0.0,0.0,14218.400,123269.600,5.600,0.0,0.800,2635022336.0,120397824.0,1.64728147968e+11,1296625664.0,0.0,0.0,0.0,122060.800,14217.600,123267.0,5.625,6.946,87.197,0.116,0.0,0.116,1494024632.052
5.275,7.193,87.371,0.091,0.0,0.070,0.0,120422.400,557285840.600,419838.800,0.0,0.0,12395.600,73292.200,5.400,0.0,0.0,2605326336.0,120438784.0,1.6472827904e+11,1326149632.0,0.0,0.0,0.0,120422.400,12395.800,73301.0,5.277,7.194,87.367,0.091,0.0,0.070,1494024637.052
4.892,6.517,88.184,0.231,0.0,0.176,0.0,2751692.800,618501484.400,479759.800,0.0,0.0,10414.0,40857.800,4.800,0.0,0.0,2733694976.0,120528896.0,1.64725522432e+11,1200447488.0,0.0,0.0,0.0,2751692.800,10414.600,40849.800,4.892,6.517,88.183,0.232,0.0,0.176,1494024642.052
5.517,6.243,88.069,0.040,0.0,0.131,0.0,153190.400,706967522.400,580892.0,0.0,0.0,12791.600,75841.200,4.800,0.0,0.800,2656989184.0,120565760.0,1.64725645312e+11,1276993536.0,0.0,0.0,0.0,153190.400,12796.600,75899.800,5.517,6.243,88.069,0.040,0.0,0.131,1494024647.052
5.174,6.623,87.982,0.030,0.0,0.191,0.0,123699.200,616942421.600,451616.600,0.0,0.0,11778.0,65926.400,5.0,0.0,0.0,2671816704.0,120598528.0,1.64725784576e+11,1261993984.0,0.0,0.0,0.0,123699.200,11773.400,65865.800,5.170,6.619,87.990,0.030,0.0,0.191,1494024652.052
5.077,6.810,87.982,0.076,0.0,0.055,0.0,118784.0,567079268.200,435260.200,0.0,0.0,11940.0,80445.600,4.400,0.0,0.0,2566340608.0,120639488.0,1.64725907456e+11,1367306240.0,0.0,0.0,0.0,118784.0,11936.800,80445.600,5.079,6.812,87.978,0.076,0.0,0.055,1494024657.052
4.945,6.197,88.697,0.055,0.0,0.106,0.0,113868.800,572012107.600,438213.600,0.0,0.0,9891.0,35408.800,3.800,0.0,0.400,2668158976.0,120676352.0,1.64726018048e+11,1265340416.0,0.0,0.0,0.0,113868.800,9889.800,35408.400,4.944,6.207,88.688,0.055,0.0,0.106,1494024662.052
5.416,7.181,87.173,0.085,0.0,0.146,0.0,116326.400,590900889.200,477812.800,0.0,0.0,11357.800,85348.800,4.800,0.0,0.400,2658205696.0,120717312.0,1.64726140928e+11,1275129856.0,0.0,0.0,0.0,116326.400,11358.0,85355.600,5.418,7.177,87.173,0.085,0.0,0.146,1494024667.052
5.243,6.872,87.568,0.106,0.0,0.211,0.0,121241.600,585108326.400,454503.200,0.0,0.0,11236.0,70861.200,4.600,0.0,0.0,2646093824.0,120737792.0,1.6472625152e+11,1287110656.0,0.0,0.0,0.0,121241.600,11244.0,70925.800,5.243,6.872,87.568,0.106,0.0,0.211,1494024672.052
5.372,6.032,88.350,0.131,0.0,0.116,0.0,118784.0,676075977.400,562038.400,0.0,0.0,11822.0,62256.200,4.0,0.0,0.0,2592178176.0,120758272.0,1.64726378496e+11,1340878848.0,0.0,0.0,0.0,118784.0,11815.200,62186.200,5.372,6.027,88.355,0.131,0.0,0.116,1494024677.052
4.839,5.688,89.232,0.090,0.0,0.151,0.0,107315.200,536371939.0,357262.400,0.0,0.0,11938.800,70514.200,4.600,0.0,0.400,2680537088.0,120782848.0,1.64726472704e+11,1252401152.0,0.0,0.0,0.0,107315.200,11942.0,70519.600,4.844,5.684,89.231,0.090,0.0,0.151,1494024682.052
5.269,6.266,88.314,0.071,0.0,0.081,0.0,116326.400,619175917.600,514083.0,0.0,0.0,11978.0,71224.400,4.800,0.0,0.400,2597400576.0,120811520.0,1.64726595584e+11,1335386112.0,0.0,0.0,0.0,116326.400,11973.600,71232.800,5.263,6.275,88.310,0.071,0.0,0.081,1494024687.052
4.915,7.141,87.682,0.141,0.0,0.121,0.0,123699.200,545880858.400,420701.400,0.0,0.0,9947.0,36894.200,5.200,0.0,0.0,2573459456.0,120860672.0,1.64726718464e+11,1359155200.0,0.0,0.0,0.0,123699.200,9953.400,37003.200,4.920,7.137,87.682,0.141,0.0,0.121,1494024692.052
5.367,7.002,87.299,0.106,0.0,0.226,0.0,119603.200,602024453.0,475142.400,0.0,0.0,11536.800,76931.0,5.600,0.0,0.400,2636480512.0,120913920.0,1.64726833152e+11,1295966208.0,0.0,0.0,0.0,119603.200,11536.200,76877.600,5.367,7.002,87.299,0.106,0.0,0.226,1494024697.052
4.656,6.153,88.910,0.100,0.0,0.181,0.0,113049.600,522736777.600,382914.600,0.0,0.0,9071.200,23726.800,4.600,0.0,0.400,2615832576.0,120942592.0,1.64726960128e+11,1316458496.0,0.0,0.0,0.0,113049.600,9070.0,23656.0,4.651,6.173,88.895,0.100,0.0,0.181,1494024702.052
5.435,6.272,88.041,0.055,0.0,0.197,0.0,118784.0,710729208.200,651787.200,0.0,0.0,13565.400,108030.800,4.400,0.0,0.0,2588553216.0,120983552.0,1.64727087104e+11,1343569920.0,0.0,0.0,0.0,118784.0,13560.600,108032.400,5.437,6.259,88.051,0.055,0.0,0.197,1494024707.052
5.126,6.799,87.808,0.025,0.0,0.241,0.0,113868.800,584885880.600,446456.800,0.0,0.0,11863.400,81294.600,4.600,0.0,0.0,2593157120.0,121036800.0,1.64727201792e+11,1338798080.0,0.0,0.0,0.0,113868.800,11865.200,81316.200,5.119,6.792,87.822,0.025,0.0,0.241,1494024712.052
5.649,6.640,87.394,0.126,0.0,0.191,0.0,132710.400,638888237.400,516931.600,0.0,0.0,14531.400,102611.600,5.200,0.0,1.0,2710798336.0,121085952.0,1.64727332864e+11,1220976640.0,0.0,0.0,0.0,132710.400,14531.400,102590.800,5.657,6.644,87.382,0.126,0.0,0.191,1494024717.052
5.219,6.492,88.042,0.131,0.0,0.116,0.0,122060.800,572524559.0,386605.600,0.0,0.0,10928.800,39169.800,4.400,0.0,0.0,2701664256.0,121126912.0,1.64727455744e+11,1229946880.0,0.0,0.0,0.0,122060.800,10931.400,39176.200,5.211,6.489,88.053,0.131,0.0,0.116,1494024722.052
5.183,6.899,87.692,0.111,0.0,0.116,0.0,117964.800,582583148.600,474766.600,0.0,0.0,11745.800,68607.400,5.200,0.0,0.400,2607972352.0,121180160.0,1.6472758272e+11,1323458560.0,0.0,0.0,0.0,117964.800,11743.800,68628.600,5.183,6.904,87.687,0.111,0.0,0.116,1494024727.052
4.689,6.898,87.972,0.095,0.0,0.346,0.0,118784.0,519531491.400,375511.200,0.0,0.0,9992.600,44275.600,5.0,0.0,0.0,2676883456.0,121212928.0,1.64727697408e+11,1254400000.0,0.0,0.0,0.0,118784.0,9990.800,44245.600,4.690,6.889,87.980,0.095,0.0,0.346,1494024732.052
5.359,6.709,87.661,0.126,0.0,0.146,819.200,118784.0,601163811.0,466883.200,0.0,0.0,12489.200,104191.600,5.600,0.0,0.400,2668793856.0,121266176.0,1.64727824384e+11,1262309376.0,0.0,0.0,819.200,118784.0,12488.600,104224.600,5.367,6.717,87.644,0.126,0.0,0.146,1494024737.052
5.415,7.329,86.819,0.136,0.0,0.301,0.0,117145.600,573144183.0,384653.800,0.0,0.0,14345.200,100662.200,4.600,0.0,0.0,2627006464.0,121286656.0,1.64727943168e+11,1303957504.0,0.0,0.0,0.0,117145.600,14346.800,100629.200,5.412,7.331,86.820,0.136,0.0,0.301,1494024742.052
5.320,6.655,87.819,0.121,0.0,0.086,0.0,113868.800,620856735.400,480394.0,0.0,0.0,11610.800,84679.600,5.0,0.0,0.0,2620026880.0,121298944.0,1.64728066048e+11,1310801920.0,0.0,0.0,0.0,113868.800,11611.200,84679.600,5.315,6.646,87.833,0.121,0.0,0.086,1494024747.052
5.067,7.019,87.713,0.101,0.0,0.101,0.0,129433.600,558838312.400,434931.400,0.0,0.0,11261.200,51078.800,5.200,0.0,0.800,2679533568.0,121348096.0,1.64728193024e+11,1251119104.0,0.0,0.0,0.0,129433.600,11260.600,51106.0,5.066,7.018,87.715,0.101,0.0,0.101,1494024752.052
5.251,6.505,88.078,0.101,0.0,0.065,0.0,115507.200,636205413.800,527391.0,0.0,0.0,11070.200,55917.800,5.600,0.0,0.400,2651136000.0,121380864.0,1.64728315904e+11,1279361024.0,0.0,0.0,0.0,115507.200,11070.800,55890.600,5.252,6.506,88.076,0.101,0.0,0.065,1494024757.052
4.574,6.542,88.643,0.141,0.0,0.101,0.0,128614.400,507765729.200,369994.200,0.0,0.0,11388.400,45362.800,3.600,0.0,0.0,2707574784.0,121405440.0,1.64728438784e+11,1222774784.0,0.0,0.0,0.0,128614.400,11392.0,45364.600,4.577,6.549,88.632,0.141,0.0,0.101,1494024762.052
5.167,7.111,87.540,0.116,0.0,0.065,0.0,115507.200,553120982.800,415205.400,0.0,0.0,11388.800,72903.400,5.400,0.0,0.400,2668404736.0,121425920.0,1.64728549376e+11,1261813760.0,0.0,0.0,0.0,115507.200,11384.0,72954.400,5.163,7.103,87.553,0.116,0.0,0.065,1494024767.052
5.504,7.501,86.784,0.126,0.0,0.086,0.0,108134.400,506030327.200,374199.800,0.0,0.0,10679.200,66472.600,4.800,0.0,0.400,2676813824.0,121466880.0,1.6472864768e+11,1253265408.0,0.0,0.0,0.0,108134.400,10680.800,66423.600,5.507,7.504,86.778,0.126,0.0,0.086,1494024772.052
4.259,6.212,89.288,0.075,0.0,0.166,0.0,120422.400,490362681.800,336916.800,0.0,0.0,8832.400,17998.0,4.600,0.0,0.0,2698276864.0,121499648.0,1.64728758272e+11,1231659008.0,0.0,0.0,0.0,120422.400,8838.200,18057.200,4.259,6.213,89.287,0.075,0.0,0.166,1494024777.052
4.130,6.501,89.088,0.080,0.0,0.201,0.0,94208.0,494334971.0,321625.800,0.0,0.0,9247.600,28095.600,3.400,0.0,0.400,2649440256.0,121536512.0,1.64728856576e+11,1280360448.0,0.0,0.0,0.0,94208.0,9239.800,28032.600,4.126,6.498,89.095,0.080,0.0,0.201,1494024782.052
3.990,5.672,90.022,0.080,0.0,0.236,0.0,131072.0,518617372.200,338096.800,0.0,0.0,8894.400,16229.0,3.0,0.0,0.0,2588372992.0,121569280.0,1.64728963072e+11,1341288448.0,0.0,0.0,0.0,131072.0,8895.400,16229.600,3.991,5.672,90.021,0.080,0.0,0.236,1494024787.052
5.017,6.123,88.604,0.065,0.0,0.191,0.0,119603.200,561454281.800,357846.800,0.0,0.0,10441.600,53027.800,5.400,0.0,0.800,2695806976.0,121651200.0,1.64729090048e+11,1233645568.0,0.0,0.0,0.0,119603.200,10440.200,53029.400,5.015,6.130,88.599,0.065,0.0,0.191,1494024792.052
4.510,6.609,88.610,0.085,0.0,0.186,0.0,121241.600,478345210.800,334295.200,0.0,0.0,9316.0,34660.400,4.600,0.0,0.0,2663854080.0,121688064.0,1.64729217024e+11,1265434624.0,0.0,0.0,0.0,121241.600,9318.0,34663.0,4.515,6.609,88.605,0.085,0.0,0.186,1494024797.052
4.853,6.492,88.393,0.101,0.0,0.161,0.0,122060.800,554638437.0,423407.600,0.0,0.0,11938.200,54269.800,4.600,0.0,0.0,2726723584.0,121712640.0,1.6472932352e+11,1202434048.0,0.0,0.0,0.0,122060.800,11936.400,54266.400,4.848,6.492,88.398,0.101,0.0,0.161,1494024802.052
2.708,6.525,90.611,0.111,0.0,0.045,0.0,107315.200,352166646.800,189018.800,0.0,0.0,6570.600,3867.200,3.0,0.0,0.800,2768166912.0,121753600.0,1.64729409536e+11,1160863744.0,0.0,0.0,0.0,107315.200,6573.600,3866.800,2.707,6.523,90.615,0.110,0.0,0.045,1494024807.052
2.267,6.371,91.211,0.050,0.0,0.100,0.0,31948.800,306869605.800,116655.0,0.0,0.0,5896.200,3445.800,3.600,0.0,0.0,2824749056.0,121765888.0,1.64729434112e+11,1104244736.0,0.0,0.0,0.0,31948.800,5895.400,3446.200,2.273,6.368,91.208,0.050,0.0,0.100,1494024812.052
2.432,5.809,91.444,0.010,0.0,0.305,0.0,14745.600,274924464.400,39740.600,0.0,0.0,6007.600,4174.800,2.200,0.0,0.400,2862641152.0,121774080.0,1.64729434112e+11,1066344448.0,0.0,0.0,0.0,14745.600,6005.400,4173.400,2.432,5.811,91.442,0.010,0.0,0.305,1494024817.052
1.980,3.510,94.360,0.005,0.0,0.145,0.0,14745.600,98973369.600,26469.200,0.0,0.0,3160.200,3779.200,2.0,0.0,1.0,2320982016.0,121782272.0,1.64729438208e+11,1607991296.0,0.0,0.0,0.0,14745.600,3160.200,3779.600,1.974,3.509,94.367,0.005,0.0,0.145,1494024822.052
1.895,2.005,96.011,0.020,0.0,0.070,0.0,9830.400,48717.400,3162.400,0.0,0.0,1511.0,3281.800,1.400,0.0,0.400,2322038784.0,121794560.0,1.64729438208e+11,1606922240.0,0.0,0.0,0.0,9830.400,1510.800,3281.400,1.895,2.005,96.011,0.020,0.0,0.070,1494024827.052
1.911,2.096,95.963,0.020,0.0,0.010,0.0,11468.800,52020.0,6271.200,0.0,0.0,1578.0,3421.200,2.600,0.0,1.200,2326126592.0,121794560.0,1.64729442304e+11,1602830336.0,0.0,0.0,0.0,11468.800,1578.400,3421.200,1.916,2.096,95.958,0.020,0.0,0.010,1494024832.052
1.870,2.025,96.055,0.025,0.0,0.025,0.0,10649.600,52713.800,6558.800,0.0,0.0,1605.600,3343.0,1.0,0.0,1.0,2327375872.0,121802752.0,1.647294464e+11,1601568768.0,0.0,0.0,0.0,10649.600,1605.200,3343.0,1.866,2.026,96.058,0.025,0.0,0.025,1494024837.052
1.916,2.076,95.968,0.020,0.0,0.020,0.0,13926.400,53814.800,7857.600,0.0,0.0,1601.400,3300.600,2.0,0.0,1.400,2326126592.0,121810944.0,1.64729442304e+11,1602813952.0,0.0,0.0,0.0,13926.400,1601.400,3300.600,1.920,2.070,95.969,0.020,0.0,0.020,1494024842.052
1.961,2.076,95.953,0.005,0.0,0.005,0.0,10649.600,54202.600,8625.800,0.0,0.0,1629.200,3167.400,0.800,0.0,1.600,2327293952.0,121823232.0,1.647294464e+11,1601630208.0,0.0,0.0,0.0,10649.600,1629.200,3167.400,1.956,2.076,95.958,0.005,0.0,0.005,1494024847.052
1.901,2.011,96.073,0.005,0.0,0.010,0.0,9830.400,54789.200,15672.600,0.0,0.0,1694.200,3411.800,2.200,0.0,5.800,2334765056.0,121831424.0,1.647294464e+11,1594150912.0,0.0,0.0,0.0,9830.400,1694.200,3411.800,1.901,2.012,96.072,0.005,0.0,0.010,1494024852.052
5.521,5.799,88.539,0.091,0.0,0.051,0.0,134348.800,828940325.600,837753.400,0.0,0.0,14512.800,275963.200,4.600,0.0,0.400,2453663744.0,121880576.0,1.64729626624e+11,1475022848.0,0.0,0.0,0.0,134348.800,14517.400,276149.400,5.519,5.807,88.532,0.091,0.0,0.051,1494024857.052
5.547,7.448,86.829,0.086,0.0,0.091,0.0,123699.200,592012861.400,445017.800,0.0,0.0,11452.600,162626.800,5.0,0.0,0.0,2581274624.0,121901056.0,1.6472977408e+11,1347244032.0,0.0,0.0,0.0,123699.200,11450.200,162497.600,5.557,7.448,86.819,0.086,0.0,0.091,1494024862.052
5.103,6.734,87.911,0.075,0.0,0.176,0.0,116326.400,602391072.0,493762.600,0.0,0.0,11721.800,94674.200,4.0,0.0,0.600,2614226944.0,121946112.0,1.64729888768e+11,1314131968.0,0.0,0.0,0.0,116326.400,11724.800,94642.0,5.099,6.730,87.920,0.076,0.0,0.176,1494024867.052
4.858,6.895,87.990,0.086,0.0,0.172,0.0,118784.0,592640024.600,446091.600,0.0,0.0,13292.400,173065.0,4.600,0.0,0.400,2646347776.0,121982976.0,1.64730023936e+11,1281839104.0,0.0,0.0,0.0,118784.0,13292.0,173050.0,4.857,6.900,87.986,0.086,0.0,0.171,1494024872.052
5.368,6.085,88.274,0.146,0.0,0.126,819.200,119603.200,751200491.0,685654.800,0.0,0.0,15353.600,143069.600,5.0,0.0,0.0,2544365568.0,122015744.0,1.647301632e+11,1383649280.0,0.0,0.0,819.200,119603.200,15351.200,143068.800,5.369,6.081,88.278,0.146,0.0,0.126,1494024877.052
5.213,6.202,88.358,0.101,0.0,0.126,0.0,120422.400,740814759.200,658550.400,0.0,0.0,14071.400,141178.800,5.400,0.0,0.0,2708320256.0,122081280.0,1.64730294272e+11,1219497984.0,0.0,0.0,0.0,120422.400,14072.200,141176.400,5.212,6.201,88.360,0.101,0.0,0.126,1494024882.052
5.100,7.323,87.395,0.116,0.0,0.066,0.0,112230.400,530541047.0,411902.0,0.0,0.0,11453.600,143276.200,5.400,0.0,0.800,2531037184.0,122118144.0,1.64730417152e+11,1396621312.0,0.0,0.0,0.0,112230.400,11456.400,143338.800,5.098,7.321,87.400,0.116,0.0,0.066,1494024887.052
5.093,6.349,88.382,0.106,0.0,0.071,0.0,131891.200,586062868.600,480479.600,0.0,0.0,16286.400,112361.200,3.800,0.0,0.200,2628579328.0,122134528.0,1.64730535936e+11,1298944000.0,0.0,0.0,0.0,131891.200,16287.600,112294.800,5.096,6.351,88.376,0.106,0.0,0.071,1494024892.052
5.069,6.637,87.827,0.271,0.0,0.196,0.0,3728179.200,583226826.200,429407.200,0.0,0.0,11103.600,108769.800,4.200,0.0,0.200,2653614080.0,122195968.0,1.64726980608e+11,1277403136.0,0.0,0.0,0.0,3728179.200,11102.0,108806.0,5.069,6.642,87.822,0.271,0.0,0.196,1494024897.052
5.267,6.356,88.135,0.101,0.0,0.141,0.0,97484.800,673855152.400,589838.800,0.0,0.0,13359.200,164022.400,4.0,0.0,0.0,2535145472.0,122236928.0,1.64727083008e+11,1395728384.0,0.0,0.0,0.0,97484.800,13354.0,163992.400,5.262,6.352,88.144,0.101,0.0,0.141,1494024902.052
5.149,7.862,86.762,0.060,0.0,0.166,0.0,104038.400,541947518.400,406292.0,0.0,0.0,11269.600,129330.200,5.400,0.0,0.400,2510376960.0,122273792.0,1.647271936e+11,1420349440.0,0.0,0.0,0.0,104038.400,11269.400,129372.400,5.154,7.862,86.757,0.060,0.0,0.166,1494024907.052
4.853,7.138,87.839,0.035,0.0,0.136,0.0,112230.400,538992105.400,389797.600,0.0,0.0,11708.400,111875.600,5.200,0.0,0.0,2591883264.0,122298368.0,1.64727304192e+11,1338707968.0,0.0,0.0,0.0,112230.400,11719.200,111942.600,4.852,7.142,87.835,0.035,0.0,0.136,1494024912.052
5.116,6.761,87.967,0.061,0.0,0.096,0.0,117964.800,622381667.600,521626.600,0.0,0.0,12436.200,138927.600,3.800,0.0,0.400,2634940416.0,122327040.0,1.64727427072e+11,1295499264.0,0.0,0.0,0.0,117964.800,12430.800,138856.0,5.112,6.756,87.976,0.061,0.0,0.096,1494024917.052
5.213,6.876,87.674,0.045,0.0,0.191,0.0,122880.0,608041477.0,461106.200,0.0,0.0,14571.0,193821.400,4.800,0.0,0.0,2545819648.0,122359808.0,1.64727554048e+11,1384460288.0,0.0,0.0,0.0,122880.0,14568.400,193825.800,5.223,6.880,87.660,0.045,0.0,0.191,1494024922.052
5.481,7.600,86.702,0.040,0.0,0.176,0.0,149094.400,541121215.600,401056.200,0.0,0.0,10714.600,165399.200,5.200,0.0,0.800,2727706624.0,122384384.0,1.64727672832e+11,1202429952.0,0.0,0.0,0.0,149094.400,10715.600,165451.0,5.475,7.598,86.711,0.040,0.0,0.176,1494024927.052
4.931,7.144,87.678,0.050,0.0,0.197,0.0,122060.800,578063525.0,424718.400,0.0,0.0,14291.800,174245.800,4.200,0.0,0.200,2604396544.0,122429440.0,1.64727799808e+11,1325568000.0,0.0,0.0,0.0,122060.800,14297.0,174293.800,4.932,7.146,87.674,0.050,0.0,0.197,1494024932.052
4.968,7.480,87.395,0.071,0.0,0.086,0.0,115507.200,478165509.400,328867.400,0.0,0.0,17225.600,187937.400,4.800,0.0,0.0,2631135232.0,122470400.0,1.647279104e+11,1298677760.0,0.0,0.0,0.0,115507.200,17216.800,187799.400,4.964,7.471,87.408,0.071,0.0,0.086,1494024937.052
5.041,7.471,87.272,0.060,0.0,0.156,0.0,117145.600,436132892.400,288204.400,0.0,0.0,10082.0,136243.400,4.600,0.0,0.800,2684313600.0,122515456.0,1.64728025088e+11,1245339648.0,0.0,0.0,0.0,117145.600,10089.0,136303.600,5.040,7.480,87.264,0.060,0.0,0.156,1494024942.052
4.483,6.526,88.779,0.081,0.0,0.131,0.0,116326.400,516710284.200,400058.200,0.0,0.0,13684.600,76092.400,3.600,0.0,0.0,2647470080.0,122548224.0,1.6472813568e+11,1282039808.0,0.0,0.0,0.0,116326.400,13681.600,76025.600,4.483,6.521,88.784,0.081,0.0,0.131,1494024947.052
4.495,6.305,88.903,0.101,0.0,0.196,0.0,118784.0,561818319.0,412019.600,0.0,0.0,11075.200,68573.600,4.200,0.0,0.0,2533978112.0,122601472.0,1.64728246272e+11,1395367936.0,0.0,0.0,0.0,118784.0,11075.400,68680.400,4.505,6.305,88.893,0.101,0.0,0.196,1494024952.052
4.770,6.812,88.251,0.111,0.0,0.055,0.0,113049.600,559159785.400,441353.0,0.0,0.0,11247.0,103298.0,5.400,0.0,0.400,2615689216.0,122638336.0,1.64728377344e+11,1313488896.0,0.0,0.0,0.0,113049.600,11247.600,103276.800,4.766,6.819,88.248,0.111,0.0,0.055,1494024957.052
4.930,6.906,87.963,0.091,0.0,0.111,0.0,135168.0,582667904.800,472248.0,0.0,0.0,12697.400,135457.0,3.800,0.0,0.400,2729398272.0,122662912.0,1.6472850432e+11,1199628288.0,0.0,0.0,0.0,135168.0,12692.800,135426.200,4.928,6.898,87.972,0.091,0.0,0.111,1494024962.052
4.940,7.686,87.212,0.040,0.0,0.121,0.0,116326.400,532458721.400,395289.600,0.0,0.0,14308.800,215310.0,5.600,0.0,0.0,2713128960.0,122695680.0,1.64728610816e+11,1215758336.0,0.0,0.0,0.0,116326.400,14315.800,215300.400,4.936,7.691,87.212,0.040,0.0,0.121,1494024967.052
4.856,6.145,88.737,0.126,0.0,0.136,0.0,117145.600,630620164.600,541694.800,0.0,0.0,10513.0,58573.0,4.800,0.0,0.0,2670206976.0,122765312.0,1.647287296e+11,1258491904.0,0.0,0.0,0.0,117145.600,10506.0,58523.800,4.856,6.144,88.738,0.126,0.0,0.136,1494024972.052
4.394,6.226,89.123,0.101,0.0,0.156,0.0,117145.600,542481518.200,417782.800,0.0,0.0,11953.0,84022.200,4.400,0.0,0.400,2794348544.0,122818560.0,1.6472885248e+11,1134174208.0,0.0,0.0,0.0,117145.600,11952.800,84021.400,4.394,6.221,89.128,0.101,0.0,0.156,1494024977.052
4.316,5.848,89.534,0.090,0.0,0.211,0.0,93388.800,490263130.800,332022.800,0.0,0.0,9520.400,46859.600,4.200,0.0,0.400,2652393472.0,122843136.0,1.64728950784e+11,1276006400.0,0.0,0.0,0.0,93388.800,9520.0,46858.200,4.322,5.850,89.526,0.090,0.0,0.211,1494024982.052
4.774,6.734,88.307,0.095,0.0,0.090,0.0,118784.0,519346931.800,369744.0,0.0,0.0,9713.600,66037.800,4.800,0.0,0.400,2787749888.0,122888192.0,1.64729069568e+11,1140486144.0,0.0,0.0,0.0,118784.0,9713.600,66051.400,4.768,6.737,88.309,0.095,0.0,0.090,1494024987.052
4.716,7.272,87.821,0.121,0.0,0.070,0.0,117964.800,506494285.800,371506.0,0.0,0.0,10109.800,84689.400,4.800,0.0,0.0,2581540864.0,122912768.0,1.6472918016e+11,1346560000.0,0.0,0.0,0.0,117964.800,10116.600,84697.400,4.725,7.265,87.819,0.121,0.0,0.070,1494024992.052
4.474,7.013,88.226,0.096,0.0,0.191,0.0,129433.600,522615312.0,350304.600,0.0,0.0,10537.0,85237.400,5.0,0.0,0.400,2624253952.0,122966016.0,1.64729290752e+11,1303683072.0,0.0,0.0,0.0,129433.600,10534.200,85219.800,4.471,7.016,88.227,0.096,0.0,0.191,1494024997.052
4.673,6.684,88.397,0.111,0.0,0.136,0.0,118784.0,553501403.800,408322.0,0.0,0.0,12155.200,102251.800,4.800,0.0,0.400,2538528768.0,122986496.0,1.64729413632e+11,1389264896.0,0.0,0.0,0.0,118784.0,12155.400,102336.200,4.668,6.680,88.406,0.111,0.0,0.136,1494025002.052
